Input1,Input2,Input3,Output
6.72567256725673,-20.0,7.017701770177016,29.004664548496244
6.745674567456746,-20.0,7.023702370237022,29.073082169778168
6.765676567656769,-20.0,7.029702970297027,29.141611918674204
6.785678567856792,-20.0,7.035703570357036,29.210253827536743
6.8056805680568075,-20.0,7.0417041704170416,29.2790079282249
6.8256825682568305,-20.0,7.047704770477047,29.347874252103335
6.845684568456846,-20.0,7.0537053705370525,29.416852830040657
6.865686568656869,-20.0,7.059705970597058,29.485943692408213
6.885688568856885,-20.0,7.065706570657063,29.55514686907857
6.905690569056908,-20.0,7.071707170717069,29.624462389424306
6.925692569256931,-20.0,7.077707770777078,29.6938902823165
6.945694569456947,-20.0,7.083708370837083,29.763430576123337
6.96569656965697,-20.0,7.089708970897089,29.83308329870893
6.985698569856986,-20.0,7.095709570957094,29.90284847743176
7.005700570057009,-20.0,7.1017101710171,29.972726139143415
7.025702570257032,-20.0,7.107710771077105,30.042716310187146
7.045704570457048,-20.0,7.113711371137114,30.112819016396536
7.0657065706570705,-20.0,7.11971197119712,30.1830342830942
7.085708570857086,-20.0,7.125712571257125,30.25336213509027
7.105710571057109,-20.0,7.131713171317131,30.323802596681208
7.125712571257125,-20.0,7.137713771377136,30.394355691648293
7.145714571457148,-20.0,7.143714371437142,30.46502144325638
7.165716571657171,-20.0,7.149714971497147,30.535799874252447
7.185718571857187,-20.0,7.155715571557156,30.606691006864253
7.20572057205721,-20.0,7.161716171617162,30.677694862799086
7.225722572257226,-20.0,7.167716771677167,30.74881146324225
7.245724572457249,-20.0,7.1737173717371725,30.82004082885584
7.265726572657272,-20.0,7.179717971797178,30.89138297977731
7.285728572857288,-20.0,7.185718571857183,30.962837935618122
7.3057305730573106,-20.0,7.191719171917189,31.0344057154625
7.325732573257326,-20.0,7.197719771977198,31.106086337865925
7.345734573457349,-20.0,7.203720372037203,31.177879820853903
7.365736573657365,-20.0,7.209720972097209,31.249786181920538
7.385738573857388,-20.0,7.215721572157214,31.321805438027322
7.405740574057411,-20.0,7.22172217221722,31.393937605601632
7.425742574257427,-20.0,7.227722772277225,31.46618270053541
7.44574457445745,-20.0,7.233723372337234,31.538540738184004
7.465746574657466,-20.0,7.23972397239724,31.61101173336453
7.485748574857489,-20.0,7.245724572457245,31.683595700354854
7.505750575057512,-20.0,7.251725172517251,31.756292652891997
7.525752575257528,-20.0,7.257725772577256,31.829102604170913
7.545754575457551,-20.0,7.263726372637262,31.902025566843196
7.565756575657566,-20.0,7.269726972697267,31.975061553015646
7.585758575857589,-20.0,7.275727572757276,32.04821057424904
7.605760576057605,-20.0,7.281728172817282,32.12147264155668
7.625762576257628,-20.0,7.287728772877287,32.19484776540324
7.645764576457651,-20.0,7.2937293729372925,32.268335955703265
7.665766576657667,-20.0,7.299729972997298,32.34193722181995
7.68576857685769,-20.0,7.3057305730573034,32.41565157256379
7.705770577057706,-20.0,7.311731173117309,32.48947901619123
7.725772577257729,-20.0,7.317731773177318,32.56341956040348
7.745774577457752,-20.0,7.323732373237323,32.637473212344986
7.765776577657768,-20.0,7.329732973297329,32.71163997860226
7.785778577857791,-20.0,7.335733573357334,32.78591986520255
7.8057805780578065,-20.0,7.34173417341734,32.86031287761249
7.825782578257829,-20.0,7.347734773477345,32.93481902073684
7.845784578457845,-20.0,7.353735373537354,33.0094382989171
7.865786578657868,-20.0,7.35973597359736,33.08417071593029
7.885788578857891,-20.0,7.365736573657365,33.159016274987586
7.905790579057907,-20.0,7.371737173717371,33.23397497873302
7.92579257925793,-20.0,7.377737773777376,33.30904682924227
7.945794579457946,-20.0,7.383738373837382,33.3842318280212
7.965796579657969,-20.0,7.389738973897387,33.45952997600474
7.985798579857992,-20.0,7.395739573957396,33.53494127355543
8.005800580058008,-20.0,7.401740174017402,33.61046572046217
8.02580258025803,-20.0,7.407740774077407,33.68610331593907
8.045804580458046,-20.0,7.4137413741374125,33.76185405862396
8.06580658065807,-20.0,7.419741974197418,33.837717946577236
8.085808580858085,-20.0,7.4257425742574235,33.91369497728047
8.105810581058108,-20.0,7.431743174317429,33.989785147635274
8.125812581258131,-20.0,7.437743774377438,34.06598845396185
8.145814581458147,-20.0,7.443744374437443,34.1423048919978
8.16581658165817,-20.0,7.449744974497449,34.21873445689692
8.185818581858186,-20.0,7.455745574557454,34.29527714322771
8.205820582058209,-20.0,7.46174617461746,34.37193294497237
8.225822582258232,-20.0,7.467746774677465,34.44870185552531
8.245824582458248,-20.0,7.473747374737474,34.52558386769193
8.26582658265827,-20.0,7.47974797479748,34.60257897368753
8.285828582858286,-20.0,7.485748574857485,34.67968716513577
8.30583058305831,-20.0,7.491749174917491,34.75690843306759
8.325832583258325,-20.0,7.497749774977496,34.83424276791992
8.345834583458348,-20.0,7.503750375037502,34.91169015953436
8.365836583658371,-20.0,7.509750975097507,34.989250597156
8.385838583858387,-20.0,7.515751575157516,35.06692406943211
8.40584058405841,-20.0,7.521752175217522,35.144710564410936
8.425842584258426,-20.0,7.527752775277527,35.222610069540394
8.445844584458449,-20.0,7.5337533753375325,35.3006225716669
8.465846584658472,-20.0,7.539753975397538,35.37874805703406
8.485848584858488,-20.0,7.5457545754575435,35.456986511281414
8.50585058505851,-20.0,7.551755175517549,35.53533791944332
8.525852585258527,-20.0,7.557755775577558,35.61380226594756
8.54585458545855,-20.0,7.563756375637563,35.6923795346142
8.565856585658565,-20.0,7.569756975697569,35.77106970865426
8.585858585858588,-20.0,7.575757575757574,35.849872770668725
8.605860586058611,-20.0,7.58175817581758,35.92878870264699
8.625862586258627,-20.0,7.587758775877585,36.007817485965845
8.64586458645865,-20.0,7.593759375937594,36.086959101388224
8.665866586658666,-20.0,7.5997599759976,36.166213529061935
8.685868586858689,-20.0,7.605760576057605,36.24558074851848
8.705870587058712,-20.0,7.611761176117611,36.325060738671844
8.725872587258728,-20.0,7.617761776177616,36.404653477817206
8.74587458745875,-20.0,7.623762376237622,36.48435894362989
8.765876587658767,-20.0,7.629762976297627,36.56417711316397
8.78587858785879,-20.0,7.635763576357636,36.64410796285124
8.805880588058805,-20.0,7.641764176417642,36.72415146849979
8.825882588258828,-20.0,7.647764776477647,36.804307605293126
8.845884588458851,-20.0,7.6537653765376525,36.88457634778863
8.865886588658867,-20.0,7.659765976597658,36.96495766991659
8.88588858885889,-20.0,7.6657665766576635,37.045451544978974
8.905890589058906,-20.0,7.671767176717669,37.126057945648164
8.925892589258929,-20.0,7.677767776777678,37.20677684396587
8.945894589458952,-20.0,7.683768376837683,37.28760821134182
8.965896589658968,-20.0,7.689768976897689,37.368552018552684
8.98589858985899,-20.0,7.695769576957694,37.44960823574092
9.005900590059007,-20.0,7.7017701770177,37.53077683241347
9.02590259025903,-20.0,7.707770777077705,37.61205777744074
9.045904590459045,-20.0,7.713771377137714,37.6934510390553
9.065906590659068,-20.0,7.71977197719772,37.77495658485076
9.085908590859091,-20.0,7.725772577257725,37.85657438178068
9.105910591059107,-20.0,7.731773177317731,37.93830439615728
9.12591259125913,-20.0,7.737773777377736,38.020146593650445
9.145914591459146,-20.0,7.743774377437742,38.102100939286366
9.165916591659169,-20.0,7.749774977497747,38.184167397446586
9.185918591859192,-20.0,7.755775577557756,38.26634593186673
9.205920592059208,-20.0,7.761776177617762,38.34863650563538
9.22592259225923,-20.0,7.767776777677767,38.431039081192985
9.245924592459247,-20.0,7.7737773777377726,38.51355362033064
9.26592659265927,-20.0,7.779777977797778,38.59618008418904
9.285928592859285,-20.0,7.7857785778577835,38.67891843325724
9.305930593059308,-20.0,7.791779177917789,38.761768627371666
9.325932593259331,-20.0,7.797779777977798,38.84473062571481
9.345934593459347,-20.0,7.8037803780378034,38.927804386814245
9.36593659365937,-20.0,7.809780978097809,39.010989868541486
9.385938593859386,-20.0,7.815781578157814,39.0942870281108
9.405940594059409,-20.0,7.82178217821782,39.17769582207818
9.425942594259432,-20.0,7.827782778277825,39.26121620634014
9.445944594459448,-20.0,7.833783378337834,39.3448481361327
9.46594659465947,-20.0,7.83978397839784,39.4285915660302
9.485948594859487,-20.0,7.845784578457845,39.51244644994427
9.50595059505951,-20.0,7.851785178517851,39.5964127411227
9.525952595259525,-20.0,7.857785778577856,39.680490392148265
9.545954595459548,-20.0,7.863786378637862,39.76467935493785
9.565956595659571,-20.0,7.869786978697867,39.848979580741094
9.585958595859587,-20.0,7.875787578757876,39.93339102013949
9.60596059605961,-20.0,7.881788178817882,40.01791362304523
9.625962596259626,-20.0,7.887788778877887,40.10254733870012
9.645964596459649,-20.0,7.893789378937893,40.18729211567458
9.665966596659672,-20.0,7.899789978997898,40.27214790186649
9.685968596859688,-20.0,7.9057905790579035,40.35711464450009
9.70597059705971,-20.0,7.911791179117909,40.442192290125085
9.725972597259727,-20.0,7.917791779177918,40.527380784615396
9.74597459745975,-20.0,7.9237923792379235,40.612680073168185
9.765976597659765,-20.0,7.929792979297929,40.698090100302814
9.785978597859788,-20.0,7.935793579357934,40.78361080985977
9.805980598059811,-20.0,7.94179417941794,40.86924214499963
9.825982598259827,-20.0,7.947794779477945,40.95498404820193
9.84598459845985,-20.0,7.953795379537954,41.04083646126433
9.865986598659866,-20.0,7.95979597959796,41.12679932530134
9.885988598859889,-20.0,7.965796579657965,41.21287258074348
9.905990599059912,-20.0,7.971797179717971,41.299056167336126
9.925992599259928,-20.0,7.977797779777976,41.385350024138454
9.94599459945995,-20.0,7.983798379837982,41.47175408952265
9.965996599659967,-20.0,7.989798979897987,41.55826830117256
9.98599859985999,-20.0,7.995799579957996,41.64489259608301
10.006000600060005,-20.0,8.001800180018002,41.731626910558454
10.026002600260028,-20.0,8.007800780078007,41.81847118021228
10.046004600460051,-20.0,8.013801380138013,41.9054253399656
10.066006600660067,-20.0,8.019801980198018,41.992489324046325
10.08600860086009,-20.0,8.025802580258024,42.07966306598821
10.106010601060106,-20.0,8.031803180318029,42.16694649862971
10.126012601260129,-20.0,8.037803780378038,42.25433955411325
10.146014601460152,-20.0,8.043804380438043,42.34184216388392
10.166016601660168,-20.0,8.049804980498049,42.42945425868874
10.18601860186019,-20.0,8.055805580558054,42.51717576857562
10.206020602060207,-20.0,8.06180618061806,42.60500662289231
10.22602260226023,-20.0,8.067806780678065,42.69294675028557
10.246024602460245,-20.0,8.073807380738074,42.78099607870001
10.266026602660268,-20.0,8.07980798079808,42.869154535377376
10.286028602860291,-20.0,8.085808580858085,42.95742204685538
10.306030603060307,-20.0,8.09180918091809,43.04579853896678
10.32603260326033,-20.0,8.097809780978096,43.1342839368386
10.346034603460346,-20.0,8.103810381038102,43.22287816489096
10.366036603660369,-20.0,8.109810981098107,43.311581146836296
10.386038603860392,-20.0,8.115811581158116,43.40039280567834
10.406040604060408,-20.0,8.121812181218122,43.489313063711165
10.42604260426043,-20.0,8.127812781278127,43.578341842518384
10.446044604460447,-20.0,8.133813381338133,43.66747906297207
10.46604660466047,-20.0,8.139813981398138,43.75672464523196
10.486048604860486,-20.0,8.145814581458144,43.84607850874445
10.506050605060508,-20.0,8.151815181518149,43.93554057224173
10.526052605260531,-20.0,8.157815781578158,44.025110753740876
10.546054605460547,-20.0,8.163816381638163,44.11478897054285
10.56605660566057,-20.0,8.169816981698169,44.2045751392318
10.586058605860586,-20.0,8.175817581758174,44.29446917567397
10.606060606060609,-20.0,8.18181818181818,44.384470995016926
10.626062606260632,-20.0,8.187818781878185,44.47458051168861
10.646064606460648,-20.0,8.193819381938194,44.56479763939647
10.66606660666067,-20.0,8.1998199819982,44.65512229112655
10.686068606860687,-20.0,8.205820582058205,44.74555437914272
10.70607060706071,-20.0,8.21182118211821,44.83609381498571
10.726072607260726,-20.0,8.217821782178216,44.92674050947225
10.746074607460748,-20.0,8.223822382238222,45.017494372694294
10.766076607660771,-20.0,8.229822982298227,45.108355314018006
10.786078607860787,-20.0,8.235823582358236,45.19932324208305
10.80608060806081,-20.0,8.241824182418242,45.290398064801714
10.826082608260826,-20.0,8.247824782478247,45.38157968935801
10.846084608460849,-20.0,8.253825382538253,45.47286802220689
10.866086608660872,-20.0,8.259825982598258,45.56426296907339
10.886088608860888,-20.0,8.265826582658264,45.655764434951756
10.90609060906091,-20.0,8.271827182718269,45.74737232410475
10.926092609260927,-20.0,8.277827782778278,45.839086540062645
10.94609460946095,-20.0,8.283828382838283,45.93090698562263
10.966096609660966,-20.0,8.289828982898289,46.0228335628477
10.986098609860989,-20.0,8.295829582958294,46.114866173066204
11.006100610061011,-20.0,8.3018301830183,46.20700471687073
11.026102610261027,-20.0,8.307830783078305,46.29924909411747
11.04610461046105,-20.0,8.313831383138314,46.39159920392549
11.066106610661066,-20.0,8.31983198319832,46.484054944675634
11.08610861086109,-20.0,8.325832583258325,46.57661621401018
11.106110611061112,-20.0,8.33183318331833,46.669282908831676
11.126112611261128,-20.0,8.337833783378336,46.762054925302365
11.146114611461151,-20.0,8.343834383438342,46.85493215884341
11.166116611661167,-20.0,8.349834983498347,46.94791450413401
11.18611861186119,-20.0,8.355835583558356,47.041001855110835
11.206120612061206,-20.0,8.361836183618362,47.134194104966944
11.226122612261229,-20.0,8.367836783678367,47.227491146151515
11.246124612461252,-20.0,8.373837383738373,47.3208928703686
11.266126612661267,-20.0,8.379837983798378,47.41439916857671
11.28612861286129,-20.0,8.385838583858384,47.508009930987974
11.306130613061306,-20.0,8.391839183918389,47.60172504706737
11.32613261326133,-20.0,8.397839783978398,47.695544405532125
11.346134613461352,-20.0,8.403840384038403,47.789467894350814
11.366136613661368,-20.0,8.409840984098409,47.883495400742746
11.386138613861391,-20.0,8.415841584158414,47.97762681117731
11.406140614061407,-20.0,8.42184218421842,48.07186201137312
11.42614261426143,-20.0,8.427842784278425,48.166200886297474
11.446144614461446,-20.0,8.43384338433843,48.26064332016547
11.466146614661469,-20.0,8.43984398439844,48.35518919643955
11.486148614861492,-20.0,8.445844584458445,48.44983839782854
11.506150615061507,-20.0,8.45184518451845,48.5445908062872
11.52615261526153,-20.0,8.457845784578456,48.63944630301545
11.546154615461546,-20.0,8.463846384638462,48.73440476845763
11.56615661566157,-20.0,8.469846984698467,48.82946608230205
11.586158615861592,-20.0,8.475847584758476,48.92463012348006
11.606160616061608,-20.0,8.481848184818482,49.01989677016548
11.626162616261631,-20.0,8.487848784878487,49.11526589977416
11.646164616461647,-20.0,8.493849384938493,49.21073738896299
11.66616661666167,-20.0,8.499849984998498,49.30631111362954
11.686168616861693,-20.0,8.505850585058504,49.401986948911244
11.706170617061709,-20.0,8.511851185118509,49.49776476918484
11.726172617261732,-20.0,8.517851785178518,49.59364444806584
11.746174617461747,-20.0,8.523852385238524,49.6896258584076
11.76617661766177,-20.0,8.529852985298529,49.785708872301136
11.786178617861786,-20.0,8.535853585358534,49.88189336107415
11.80618061806181,-20.0,8.54185418541854,49.978179195290664
11.826182618261832,-20.0,8.547854785478545,50.07456624475024
11.846184618461848,-20.0,8.55385538553855,50.17105437848749
11.866186618661871,-20.0,8.55985598559856,50.26764346477153
11.886188618861887,-20.0,8.565856585658565,50.36433337110521
11.90619061906191,-20.0,8.57185718571857,50.46112396422481
11.926192619261933,-20.0,8.577857785778576,50.55801511009919
11.946194619461949,-20.0,8.583858385838582,50.65500667392939
11.966196619661972,-20.0,8.589858985898587,50.75209852014806
11.986198619861987,-20.0,8.595859585958596,50.849290512418804
12.00620062006201,-20.0,8.601860186018602,50.94658251363577
12.026202620262026,-20.0,8.607860786078607,51.04397438592293
12.04620462046205,-20.0,8.613861386138613,51.14146599063377
12.066206620662072,-20.0,8.619861986198618,51.239057188350515
12.086208620862088,-20.0,8.625862586258624,51.3367478388837
12.106210621062111,-20.0,8.631863186318629,51.43453780127176
12.126212621262127,-20.0,8.637863786378638,51.532426933780314
12.14621462146215,-20.0,8.643864386438644,51.630415093901775
12.166216621662173,-20.0,8.649864986498649,51.72850213835481
12.186218621862189,-20.0,8.655865586558654,51.82668792308381
12.206220622062212,-20.0,8.66186618661866,51.92497230325849
12.226222622262227,-20.0,8.667866786678665,52.02335513327326
12.24622462246225,-20.0,8.67386738673867,52.12183626674691
12.266226622662266,-20.0,8.67986798679868,52.22041555652192
12.28622862286229,-20.0,8.685868586858685,52.319092854664184
12.306230623062312,-20.0,8.69186918691869,52.41786801246242
12.326232623262328,-20.0,8.697869786978696,52.51674088042772
12.346234623462351,-20.0,8.703870387038702,52.615711308293214
12.366236623662367,-20.0,8.709870987098707,52.714779145013416
12.38623862386239,-20.0,8.715871587158716,52.81394423876401
12.406240624062413,-20.0,8.721872187218722,52.91320643694115
12.426242624262429,-20.0,8.727872787278727,53.01256558616127
12.446244624462452,-20.0,8.733873387338733,53.11202153226055
12.466246624662467,-20.0,8.739873987398738,53.21157412029441
12.48624862486249,-20.0,8.745874587458744,53.31122319453729
12.506250625062506,-20.0,8.751875187518749,53.410968598482036
12.52625262526253,-20.0,8.757875787578758,53.510810174839676
12.546254625462552,-20.0,8.763876387638764,53.61074776553889
12.566256625662568,-20.0,8.769876987698769,53.71078121172564
12.586258625862591,-20.0,8.775877587758774,53.81091035376286
12.606260626062607,-20.0,8.78187818781878,53.91113503122998
12.62626262626263,-20.0,8.787878787878785,54.01145508292264
12.646264626462653,-20.0,8.79387938793879,54.11187034685222
12.666266626662669,-20.0,8.7998799879988,54.212380660245586
12.686268626862692,-20.0,8.805880588058805,54.31298585954461
12.706270627062707,-20.0,8.81188118811881,54.41368578040593
12.72627262726273,-20.0,8.817881788178816,54.51448025770058
12.746274627462746,-20.0,8.823882388238822,54.61536912551359
12.76627662766277,-20.0,8.829882988298827,54.71635221714375
12.786278627862792,-20.0,8.835883588358836,54.817429365103195
12.806280628062808,-20.0,8.841884188418842,54.91860040111705
12.826282628262831,-20.0,8.847884788478847,55.01986515612334
12.846284628462847,-20.0,8.853885388538853,55.12122346027235
12.86628662866287,-20.0,8.859885988598858,55.222675142926676
12.886288628862893,-20.0,8.865886588658864,55.324220032660605
12.906290629062909,-20.0,8.871887188718869,55.425857957259986
12.926292629262932,-20.0,8.877887788778878,55.52758874372205
12.946294629462948,-20.0,8.883888388838884,55.62941221825483
12.96629662966297,-20.0,8.889888988898889,55.731328206277226
12.986298629862986,-20.0,8.895889588958894,55.833336532418464
13.00630063006301,-20.0,8.9018901890189,55.935437020518066
13.026302630263032,-20.0,8.907890789078905,56.03762949362539
13.046304630463048,-20.0,8.91389138913891,56.13991377399949
13.066306630663071,-20.0,8.91989198919892,56.24228968310895
13.086308630863087,-20.0,8.925892589258925,56.34475704163141
13.10631063106311,-20.0,8.93189318931893,56.44731566945366
13.126312631263133,-20.0,8.937893789378936,56.54996538567112
13.146314631463149,-20.0,8.943894389438942,56.652706008587785
13.166316631663172,-20.0,8.949894989498947,56.75553735571603
13.186318631863188,-20.0,8.955895589558956,56.858459243776295
13.20632063206321,-20.0,8.961896189618962,56.96147148869697
13.226322632263226,-20.0,8.967896789678967,57.06457390561417
13.24632463246325,-20.0,8.973897389738973,57.167766308871634
13.266326632663272,-20.0,8.979897989798978,57.271048512020414
13.286328632863288,-20.0,8.985898589858984,57.37442032781875
13.306330633063311,-20.0,8.991899189918989,57.477881568232014
13.326332633263327,-20.0,8.997899789978998,57.581432044432376
13.34633463346335,-20.0,9.003900390039004,57.68507156679879
13.366336633663373,-20.0,9.009900990099009,57.78879994491674
13.386338633863389,-20.0,9.015901590159014,57.89261698757818
13.406340634063412,-20.0,9.02190219021902,57.996522502781424
13.426342634263428,-20.0,9.027902790279025,58.10051629773089
13.44634463446345,-20.0,9.033903390339031,58.20459817883713
13.466346634663466,-20.0,9.03990399039904,58.3087679517166
13.48634863486349,-20.0,9.045904590459045,58.41302542119164
13.506350635063512,-20.0,9.05190519051905,58.51737039129033
13.526352635263528,-20.0,9.057905790579056,58.62180266524632
13.546354635463551,-20.0,9.063906390639062,58.72632204549896
13.566356635663567,-20.0,9.069906990699067,58.83092833369296
13.58635863586359,-20.0,9.075907590759076,58.93562133067855
13.606360636063613,-20.0,9.081908190819082,59.04040083651119
13.626362636263629,-20.0,9.087908790879087,59.14526665045168
13.646364636463652,-20.0,9.093909390939093,59.250218570966055
13.666366636663668,-20.0,9.099909990999098,59.355256395725476
13.68636863686369,-20.0,9.105910591059104,59.46037992160632
13.706370637063706,-20.0,9.111911191119109,59.56558894468996
13.72637263726373,-20.0,9.117911791179118,59.670883260263
13.746374637463752,-20.0,9.123912391239124,59.77626266281689
13.766376637663768,-20.0,9.129912991299129,59.88172694604823
13.786378637863791,-20.0,9.135913591359135,59.98727590285873
13.806380638063807,-20.0,9.14191419141914,60.09290932535496
13.82638263826383,-20.0,9.147914791479145,60.198627004848674
13.846384638463853,-20.0,9.153915391539151,60.304428731856596
13.866386638663869,-20.0,9.15991599159916,60.41031429610051
13.886388638863892,-20.0,9.165916591659165,60.516283486507334
13.906390639063908,-20.0,9.17191719171917,60.622336091209036
13.92639263926393,-20.0,9.177917791779176,60.728471897542875
13.946394639463946,-20.0,9.183918391839182,60.83469069205118
13.96639663966397,-20.0,9.189918991899187,60.9409922604817
13.986398639863992,-20.0,9.195919591959196,61.04737638778737
14.006400640064015,-20.0,9.201920192019202,61.153842858126524
14.026402640264024,-20.0,9.207920792079207,61.260391454863
14.046404640464047,-20.0,9.213921392139213,61.367021960566284
14.06640664066407,-20.0,9.219921992199218,61.473734157011314
14.086408640864093,-20.0,9.225922592259224,61.580527825178834
14.106410641064116,-20.0,9.231923192319229,61.68740274525541
14.126412641264125,-20.0,9.237923792379238,61.794358696633495
14.146414641464148,-20.0,9.243924392439244,61.90139545791173
14.16641664166417,-20.0,9.249924992499249,62.0085128068948
14.186418641864194,-20.0,9.255925592559255,62.11571052059371
14.206420642064217,-20.0,9.26192619261926,62.22298837522591
14.226422642264225,-20.0,9.267926792679265,62.33034614621539
14.246424642464248,-20.0,9.273927392739271,62.437783608193
14.266426642664271,-20.0,9.27992799279928,62.545300534996365
14.286428642864294,-20.0,9.285928592859285,62.6528966996701
14.306430643064303,-20.0,9.29192919291929,62.760571874466116
14.326432643264326,-20.0,9.297929792979296,62.86832583084378
14.346434643464349,-20.0,9.303930393039302,62.976158339469954
14.366436643664372,-20.0,9.309930993099307,63.084069170219244
14.386438643864395,-20.0,9.315931593159316,63.19205809217433
14.406440644064404,-20.0,9.321932193219322,63.30012487362586
14.426442644264426,-20.0,9.327932793279327,63.40826928207318
14.44644464446445,-20.0,9.333933393339333,63.51649108422399
14.466446644664472,-20.0,9.339933993399338,63.62479004599494
14.486448644864495,-20.0,9.345934593459344,63.733165932511675
14.506450645064504,-20.0,9.351935193519349,63.84161850810915
14.526452645264527,-20.0,9.357935793579358,63.950147536332025
14.54645464546455,-20.0,9.363936393639364,64.0587527799346
14.566456645664573,-20.0,9.369936993699369,64.16743400088129
14.586458645864596,-20.0,9.375937593759375,64.27619096034688
14.606460646064605,-20.0,9.38193819381938,64.3850234187167
14.626462646264628,-20.0,9.387938793879385,64.49393113558715
14.64646464646465,-20.0,9.393939393939391,64.60291386976566
14.666466646664674,-20.0,9.3999399939994,64.7119713792712
14.686468646864697,-20.0,9.405940594059405,64.82110342133456
14.706470647064705,-20.0,9.41194119411941,64.93030975239853
14.726472647264728,-20.0,9.417941794179416,65.03959012811856
14.746474647464751,-20.0,9.423942394239422,65.14894430336264
14.766476647664774,-20.0,9.429942994299427,65.25837203221191
14.786478647864783,-20.0,9.435943594359436,65.36787306796093
14.806480648064806,-20.0,9.441944194419442,65.47744716311811
14.826482648264829,-20.0,9.447944794479447,65.58709406940591
14.846484648464852,-20.0,9.453945394539453,65.6968135377613
14.866486648664875,-20.0,9.459945994599458,65.80660531833614
14.886488648864884,-20.0,9.465946594659464,65.91646916049743
14.906490649064907,-20.0,9.471947194719469,66.02640481282805
14.92649264926493,-20.0,9.477947794779478,66.13641202312668
14.946494649464952,-20.0,9.483948394839484,66.24649053840844
14.966496649664975,-20.0,9.489948994899489,66.35664010490531
14.986498649864984,-20.0,9.495949594959495,66.46686046806646
15.006500650065007,-20.0,9.5019501950195,66.5771513725589
15.02650265026503,-20.0,9.507950795079505,66.68751256226751
15.046504650465053,-20.0,9.513951395139511,66.79794378029581
15.066506650665076,-20.0,9.51995199519952,66.90844476896623
15.086508650865085,-20.0,9.525952595259525,67.0190152698206
15.106510651065108,-20.0,9.531953195319531,67.12965502362078
15.12651265126513,-20.0,9.537953795379536,67.2403637703488
15.146514651465154,-20.0,9.543954395439542,67.35114124920754
15.166516651665177,-20.0,9.549954995499547,67.46198719862122
15.186518651865185,-20.0,9.555955595559556,67.5729013562357
15.206520652065208,-20.0,9.561956195619562,67.6838834589194
15.226522652265231,-20.0,9.567956795679567,67.79493324276325
15.246524652465254,-20.0,9.573957395739573,67.90605044308154
15.266526652665263,-20.0,9.579957995799578,68.01723479441233
15.286528652865286,-20.0,9.585958595859584,68.12848603051818
15.306530653065309,-20.0,9.59195919591959,68.23980388438629
15.326532653265332,-20.0,9.597959795979598,68.35118808822939
15.346534653465355,-20.0,9.603960396039604,68.46263837348603
15.366536653665364,-20.0,9.609960996099609,68.57415447082133
15.386538653865387,-20.0,9.615961596159615,68.68573611012755
15.40654065406541,-20.0,9.62196219621962,68.79738302052445
15.426542654265432,-20.0,9.627962796279625,68.90909493036006
15.446544654465455,-20.0,9.633963396339631,69.02087156721113
15.466546654665464,-20.0,9.63996399639964,69.13271265788384
15.486548654865487,-20.0,9.645964596459645,69.2446179284144
15.50655065506551,-20.0,9.651965196519651,69.35658710406948
15.526552655265533,-20.0,9.657965796579656,69.46861990934701
15.546554655465556,-20.0,9.663966396639662,69.58071606797675
15.566556655665565,-20.0,9.669966996699667,69.69287530292084
15.586558655865588,-20.0,9.675967596759676,69.80509733637463
15.60656065606561,-20.0,9.681968196819682,69.91738188976709
15.626562656265634,-20.0,9.687968796879687,70.02972868376156
15.646564656465657,-20.0,9.693969396939693,70.14213743825648
15.666566656665665,-20.0,9.699969996999698,70.25460787238589
15.686568656865688,-20.0,9.705970597059704,70.36713970452038
15.706570657065711,-20.0,9.71197119711971,70.47973265226744
15.726572657265734,-20.0,9.717971797179718,70.59238643247237
15.746574657465743,-20.0,9.723972397239724,70.7051007612188
15.766576657665766,-20.0,9.729972997299729,70.81787535382975
15.786578657865789,-20.0,9.735973597359735,70.93070992486787
15.806580658065812,-20.0,9.74197419741974,71.0436041881365
15.826582658265835,-20.0,9.747974797479745,71.15655785668021
15.846584658465844,-20.0,9.753975397539751,71.2695706427856
15.866586658665867,-20.0,9.75997599759976,71.38264225798225
15.88658865886589,-20.0,9.765976597659765,71.49577241304299
15.906590659065913,-20.0,9.771977197719771,71.60896081798506
15.926592659265935,-20.0,9.777977797779776,71.72220718207078
15.946594659465944,-20.0,9.783978397839782,71.83551121380819
15.966596659665967,-20.0,9.789978997899787,71.9488726209521
15.98659865986599,-20.0,9.795979597959796,72.0622911105046
16.006600660066013,-20.0,9.801980198019802,72.17576638871589
16.026602660266036,-20.0,9.807980798079807,72.28929816108528
16.046604660466045,-20.0,9.813981398139813,72.40288613236179
16.066606660666068,-20.0,9.819981998199818,72.51653000654517
16.08660866086609,-20.0,9.825982598259824,72.63022948688652
16.106610661066114,-20.0,9.83198319831983,72.74398427588922
16.126612661266137,-20.0,9.837983798379838,72.85779407530976
16.146614661466145,-20.0,9.843984398439844,72.97165858615857
16.16661666166617,-20.0,9.849984998499849,73.08557750870102
16.18661866186619,-20.0,9.855985598559855,73.19955054245804
16.206620662066214,-20.0,9.86198619861986,73.31357738620713
16.226622662266223,-20.0,9.867986798679866,73.42765773798318
16.246624662466246,-20.0,9.873987398739871,73.54179129507959
16.26662666266627,-20.0,9.87998799879988,73.65597775404875
16.286628662866292,-20.0,9.885988598859885,73.77021681070329
16.306630663066315,-20.0,9.891989198919891,73.8845081601168
16.326632663266324,-20.0,9.897989798979896,73.99885149662477
