Input1,Input2,Output,normalisedKPI,normalised_threshold
-40.83408340834083,60.0,119.71110063686369,1.1849805575095238,0.29840885459300387
-40.81408140814081,60.0,119.708323148605,1.1849096164431168,0.29840885459300387
-40.79407940794079,60.0,119.70553242151249,1.1848383372377504,0.29840885459300387
-40.77407740774077,60.0,119.70272845651508,1.184766719917151,0.29840885459300387
-40.75407540754075,60.0,119.69991125454605,1.1846947645051555,0.29840885459300387
-40.73407340734073,60.0,119.6970808165431,1.1846224710257145,0.29840885459300387
-40.714071407140715,60.0,119.69423714344835,1.1845498395028902,0.29840885459300387
-40.69406940694069,60.0,119.69138023620823,1.184476869960857,0.29840885459300387
-40.67406740674067,60.0,119.68851009577362,1.1844035624239009,0.29840885459300387
-40.65406540654065,60.0,119.68562672309979,1.1843299169164212,0.29840885459300387
-40.63406340634063,60.0,119.68273011914637,1.1842559334629281,0.29840885459300387
-40.614061406140614,60.0,119.67982028487738,1.1841816120880444,0.29840885459300387
-40.59405940594059,60.0,119.67689722126127,1.1841069528165054,0.29840885459300387
-40.57405740574057,60.0,119.6739609292708,1.1840319556731567,0.29840885459300387
-40.55405540554055,60.0,119.67101140988322,1.1839566206829588,0.29840885459300387
-40.53405340534053,60.0,119.66804866408008,1.183880947870982,0.29840885459300387
-40.51405140514051,60.0,119.6650726928473,1.1838049372624084,0.29840885459300387
-40.49404940494049,60.0,119.66208349717529,1.1837285888825337,0.29840885459300387
-40.474047404740475,60.0,119.65908107805876,1.1836519027567651,0.29840885459300387
-40.45404540454045,60.0,119.65606543649683,1.183574878910621,0.29840885459300387
-40.43404340434043,60.0,119.653036573493,1.1834975173697322,0.29840885459300387
-40.41404140414041,60.0,119.64999449005514,1.1834198181598417,0.29840885459300387
-40.39403940394039,60.0,119.64693918719553,1.1833417813068041,0.29840885459300387
-40.374037403740374,60.0,119.64387066593079,1.1832634068365857,0.29840885459300387
-40.35403540354035,60.0,119.64078892728199,1.1831846947752658,0.29840885459300387
-40.33403340334033,60.0,119.6376939722745,1.183105645149034,0.29840885459300387
-40.31403140314031,60.0,119.63458580193813,1.183026257984193,0.29840885459300387
-40.29402940294029,60.0,119.63146441730701,1.1829465333071563,0.29840885459300387
-40.27402740274027,60.0,119.62832981941973,1.1828664711444503,0.29840885459300387
-40.25402540254025,60.0,119.6251820093192,1.1827860715227132,0.29840885459300387
-40.234023402340235,60.0,119.6220209880527,1.1827053344686935,0.29840885459300387
-40.21402140214021,60.0,119.61884675667193,1.1826242600092536,0.29840885459300387
-40.19401940194019,60.0,119.61565931623292,1.1825428481713658,0.29840885459300387
-40.17401740174017,60.0,119.61245866779612,1.1824610989821154,0.29840885459300387
-40.15401540154015,60.0,119.60924481242633,1.182379012468699,0.29840885459300387
-40.134013401340134,60.0,119.60601775119272,1.1822965886584251,0.29840885459300387
-40.11401140114011,60.0,119.60277748516884,1.1822138275787133,0.29840885459300387
-40.09400940094009,60.0,119.59952401543265,1.1821307292570962,0.29840885459300387
-40.07400740074007,60.0,119.59625734306641,1.1820472937212165,0.29840885459300387
-40.05400540054005,60.0,119.5929774691568,1.18196352099883,0.29840885459300387
-40.03400340034003,60.0,119.58968439479489,1.181879411117803,0.29840885459300387
-40.01400140014001,60.0,119.58637812107607,1.1817949641061145,0.29840885459300387
-39.993999399939995,60.0,119.58305864910012,1.1817101799918541,0.29840885459300387
-39.97399739973997,60.0,119.5797259799712,1.1816250588032235,0.29840885459300387
-39.95399539953995,60.0,119.57638011479784,1.1815396005685366,0.29840885459300387
-39.93399339933993,60.0,119.57302105469293,1.1814538053162174,0.29840885459300387
-39.91399139913991,60.0,119.56964880077373,1.1813676730748033,0.29840885459300387
-39.893989398939894,60.0,119.56626335416188,1.1812812038729417,0.29840885459300387
-39.87398739873987,60.0,119.56286471598334,1.1811943977393917,0.29840885459300387
-39.85398539853985,60.0,119.55945288736848,1.1811072547030248,0.29840885459300387
-39.83398339833983,60.0,119.55602786945204,1.1810197747928237,0.29840885459300387
-39.81398139813981,60.0,119.55258966337311,1.1809319580378823,0.29840885459300387
-39.79397939793979,60.0,119.54913827027512,1.1808438044674054,0.29840885459300387
-39.77397739773977,60.0,119.54567369130594,1.1807553141107114,0.29840885459300387
-39.753975397539755,60.0,119.54219592761768,1.1806664869972272,0.29840885459300387
-39.73397339733973,60.0,119.53870498036694,1.1805773231564933,0.29840885459300387
-39.71397139713971,60.0,119.53520085071462,1.180487822618161,0.29840885459300387
-39.69396939693969,60.0,119.53168353982595,1.1803979854119926,0.29840885459300387
-39.67396739673967,60.0,119.52815304887058,1.1803078115678618,0.29840885459300387
-39.653965396539654,60.0,119.52460937902248,1.180217301115754,0.29840885459300387
-39.63396339633963,60.0,119.52105253146001,1.180126454085766,0.29840885459300387
-39.61396139613961,60.0,119.51748250736588,1.180035270508106,0.29840885459300387
-39.59395939593959,60.0,119.51389930792713,1.1799437504130927,0.29840885459300387
-39.57395739573957,60.0,119.5103029343352,1.179851893831157,0.29840885459300387
-39.55395539553955,60.0,119.50669338778584,1.1797597007928409,0.29840885459300387
-39.53395339533953,60.0,119.50307066947921,1.1796671713287972,0.29840885459300387
-39.513951395139514,60.0,119.49943478061977,1.1795743054697896,0.29840885459300387
-39.49394939493949,60.0,119.49578572241636,1.1794811032466943,0.29840885459300387
-39.47394739473947,60.0,119.49212349608217,1.1793875646904979,0.29840885459300387
-39.45394539453945,60.0,119.48844810283478,1.1792936898322985,0.29840885459300387
-39.43394339433943,60.0,119.48475954389606,1.1791994787033049,0.29840885459300387
-39.413941394139414,60.0,119.48105782049225,1.1791049313348372,0.29840885459300387
-39.39393939393939,60.0,119.47734293385399,1.179010047758327,0.29840885459300387
-39.37393739373937,60.0,119.4736148852162,1.1789148280053163,0.29840885459300387
-39.35393539353935,60.0,119.46987367581818,1.1788192721074593,0.29840885459300387
-39.33393339333933,60.0,119.46611930690361,1.1787233800965204,0.29840885459300387
-39.31393139313931,60.0,119.46235177972045,1.178627152004375,0.29840885459300387
-39.29392939293929,60.0,119.45857109552108,1.1785305878630101,0.29840885459300387
-39.273927392739274,60.0,119.45477725556219,1.178433687704524,0.29840885459300387
-39.25392539253925,60.0,119.45097026110479,1.178336451561124,0.29840885459300387
-39.23392339233923,60.0,119.44715011341428,1.178238879465131,0.29840885459300387
-39.21392139213921,60.0,119.44331681376042,1.178140971448976,0.29840885459300387
-39.19391939193919,60.0,119.43947036341723,1.1780427275451995,0.29840885459300387
-39.173917391739174,60.0,119.43561076366318,1.1779441477864552,0.29840885459300387
-39.15391539153915,60.0,119.431738015781,1.1778452322055062,0.29840885459300387
-39.13391339133913,60.0,119.42785212105778,1.1777459808352269,0.29840885459300387
-39.11391139113911,60.0,119.423953080785,1.177646393708603,0.29840885459300387
-39.09390939093909,60.0,119.42004089625843,1.1775464708587304,0.29840885459300387
-39.07390739073907,60.0,119.41611556877818,1.1774462123188163,0.29840885459300387
-39.05390539053905,60.0,119.41217709964873,1.1773456181221784,0.29840885459300387
-39.033903390339034,60.0,119.40822549017886,1.1772446883022452,0.29840885459300387
-39.01390139013901,60.0,119.40426074168174,1.1771434228925568,0.29840885459300387
-38.99389938993899,60.0,119.40028285547481,1.1770418219267627,0.29840885459300387
-38.97389738973897,60.0,119.39629183287992,1.1769398854386246,0.29840885459300387
-38.95389538953895,60.0,119.39228767522319,1.1768376134620133,0.29840885459300387
-38.933893389338934,60.0,119.38827038383512,1.1767350060309125,0.29840885459300387
-38.91389138913891,60.0,119.38423996005051,1.1766320631794145,0.29840885459300387
-38.89388938893889,60.0,119.38019640520851,1.176528784941723,0.29840885459300387
-38.87388738873887,60.0,119.37613972065262,1.176425171352153,0.29840885459300387
-38.85388538853885,60.0,119.37206990773065,1.1763212224451294,0.29840885459300387
-38.83388338833883,60.0,119.36798696779474,1.1762169382551881,0.29840885459300387
-38.81388138813881,60.0,119.36389090220135,1.176112318816975,0.29840885459300387
-38.793879387938794,60.0,119.35978171231129,1.176007364165247,0.29840885459300387
