Input1,Input2,Output
9.370937093709372,22.81128112811281,73.5265954491332
9.390939093909395,22.817281728172816,73.50336245958184
9.410941094109418,22.82328232823282,73.48010565030499
9.430943094309441,22.829282928292827,73.4568251073057
9.45094509450945,22.835283528352832,73.43352091643649
9.470947094709473,22.841284128412838,73.41019316339934
9.490949094909496,22.847284728472843,73.38684193374596
9.510951095109519,22.85328532853285,73.36346731287775
9.530953095309542,22.859285928592854,73.34006938604588
9.55095509550955,22.865286528652867,73.31664823835149
9.570957095709574,22.871287128712872,73.29320395474564
9.590959095909596,22.877287728772878,73.26973662002949
9.61096109610962,22.883288328832883,73.24624631885443
9.630963096309642,22.88928892889289,73.22273313572208
9.650965096509651,22.895289528952894,73.19919715498442
9.670967096709674,22.9012901290129,73.17563846084387
9.690969096909697,22.907290729072905,73.15205713735347
9.71097109710972,22.91329132913291,73.12845326841683
9.730973097309743,22.919291929192916,73.10482693778837
9.750975097509752,22.92529252925292,73.08117822907334
9.770977097709775,22.931293129312927,73.05750722572789
9.790979097909798,22.937293729372932,73.03381401105923
9.81098109810982,22.943294329432938,73.01009866822575
9.83098309830983,22.94929492949295,72.98636128023703
9.850985098509852,22.955295529552956,72.96260192995399
9.870987098709875,22.96129612961296,72.938820700089
9.890989098909898,22.967296729672967,72.91501767320595
9.910991099109921,22.973297329732972,72.89119293172041
9.93099309930993,22.979297929792978,72.8673465578997
9.950995099509953,22.985298529852983,72.84347863386289
9.970997099709976,22.99129912991299,72.8195892415811
9.990999099909999,22.997299729972994,72.79567846287749
10.011001100110022,23.003300330033,72.77174637942733
10.03100310031003,23.009300930093005,72.7477930727582
10.051005100510054,23.01530153015301,72.72381862425001
10.071007100710077,23.021302130213016,72.69982311513519
10.0910091009101,23.02730273027303,72.67580662649874
10.111011101110122,23.033303330333034,72.6517692392783
10.131013101310131,23.03930393039304,72.6277110342644
10.151015101510154,23.045304530453045,72.60363209210036
10.171017101710177,23.05130513051305,72.57953249328261
10.1910191019102,23.057305730573056,72.5554123181607
10.211021102110223,23.06330633063306,72.53127164693737
10.231023102310232,23.069306930693067,72.50711055966873
10.251025102510255,23.075307530753072,72.48292913626432
10.271027102710278,23.081308130813078,72.45872745648728
10.2910291029103,23.087308730873083,72.43450559995443
10.31103110311031,23.09330933093309,72.4102636461364
10.331033103310332,23.099309930993094,72.38600167435764
10.351035103510355,23.105310531053107,72.36171976379671
10.371037103710378,23.111311131113112,72.33741799348627
10.391039103910401,23.117311731173118,72.31309644231322
10.41104110411041,23.123312331233123,72.28875518901889
10.431043104310433,23.12931293129313,72.26439431219896
10.451045104510456,23.135313531353134,72.2400138903038
10.471047104710479,23.14131413141314,72.21561400163851
10.491049104910502,23.147314731473145,72.19119472436296
10.51105110511051,23.15331533153315,72.166756136492
10.531053105310534,23.159315931593156,72.1422983158955
10.551055105510557,23.16531653165316,72.11782134029858
10.57105710571058,23.171317131713167,72.0933252872816
10.591059105910603,23.177317731773172,72.0688102342804
10.611061106110611,23.183318331833178,72.04427625858635
10.631063106310634,23.18931893189319,72.01972343734641
10.651065106510657,23.195319531953196,71.99515184756342
10.67106710671068,23.2013201320132,71.97056156609607
10.691069106910703,23.207320732073207,71.94595266965908
10.711071107110712,23.213321332133212,71.92132523482336
10.731073107310735,23.219321932193218,71.896679338016
10.751075107510758,23.225322532253223,71.87201505552058
10.77107710771078,23.23132313231323,71.84733246347714
10.79107910791079,23.237323732373234,71.82263163788241
10.811081108110812,23.24332433243324,71.79791265458982
10.831083108310835,23.249324932493245,71.77317558930972
10.851085108510858,23.25532553255325,71.7484205176095
10.871087108710881,23.261326132613256,71.72364751491367
10.89108910891089,23.26732673267327,71.69885665650402
10.911091109110913,23.273327332733274,71.67404801751968
10.931093109310936,23.27932793279328,71.64922167295737
10.951095109510959,23.285328532853285,71.6243776976714
10.971097109710982,23.29132913291329,71.59951616637393
10.99109910991099,23.297329732973296,71.57463715363497
11.011101110111014,23.3033303330333,71.54974073388252
11.031103110311037,23.309330933093307,71.52482698140282
11.05110511051106,23.315331533153312,71.49989597034039
11.071107110711083,23.321332133213318,71.47494777469811
11.091109110911091,23.327332733273323,71.4499824683375
11.111111111111114,23.33333333333333,71.42500012497864
11.131113111311137,23.339333933393334,71.40000081820054
11.15111511151116,23.345334533453347,71.37498462144107
11.171117111711183,23.351335133513352,71.34995160799723
11.191119111911192,23.357335733573358,71.3249018510252
11.211121112111215,23.363336333633363,71.29983542354049
11.231123112311238,23.36933693369337,71.27475239841806
11.25112511251126,23.375337533753374,71.24965284839251
11.27112711271127,23.38133813381338,71.22453684605824
11.291129112911293,23.387338733873385,71.19940446386936
11.311131113111315,23.39333933393339,71.1742557741401
11.331133113311338,23.399339933993396,71.14909084904481
11.351135113511361,23.4053405340534,71.12390976061809
11.37113711371137,23.411341134113407,71.09871258075502
11.391139113911393,23.417341734173412,71.07349938121112
11.411141114111416,23.423342334233418,71.04827023360264
11.431143114311439,23.42934293429343,71.02302520940667
11.451145114511462,23.435343534353436,70.99776437996121
11.47114711471147,23.44134413441344,70.9724878164654
11.491149114911494,23.447344734473447,70.94719558997954
11.511151115111517,23.453345334533452,70.92188777142536
11.53115311531154,23.459345934593458,70.89656443158606
11.551155115511563,23.465346534653463,70.87122564110648
11.571157115711571,23.47134713471347,70.84587147049328
11.591159115911594,23.477347734773474,70.82050199011495
11.611161116111617,23.48334833483348,70.79511727020213
11.63116311631164,23.489348934893485,70.7697173808476
11.651165116511663,23.49534953495349,70.74430239200649
11.671167116711672,23.501350135013496,70.71887237349645
11.691169116911695,23.50735073507351,70.69342739499767
11.711171117111718,23.513351335133514,70.66796752605315
11.73117311731174,23.51935193519352,70.64249283606875
11.75117511751175,23.525352535253525,70.61700339431346
11.771177117711773,23.53135313531353,70.59149926991931
11.791179117911796,23.537353735373536,70.56598053188176
11.811181118111818,23.54335433543354,70.54044724905971
11.831183118311841,23.549354935493547,70.51489949017567
11.85118511851185,23.555355535553552,70.48933732381587
11.871187118711873,23.561356135613558,70.46376081843049
11.891189118911896,23.567356735673563,70.43817004233367
11.911191119111919,23.57335733573357,70.4125650637038
11.931193119311942,23.579357935793574,70.38694595058355
11.95119511951195,23.585358535853587,70.36131277088013
11.971197119711974,23.591359135913592,70.33566559236525
11.991199119911997,23.597359735973598,70.31000448267545
12.01120112011202,23.603360336033603,70.28432950931217
12.031203120312043,23.60936093609361,70.25864073964188
12.051205120512051,23.615361536153614,70.23293824089627
12.071207120712074,23.62136213621362,70.20722208017231
12.091209120912097,23.627362736273625,70.18149232443253
12.11121112111212,23.63336333633363,70.15574904050503
12.131213121312143,23.639363936393636,70.12999229508372
12.151215121512152,23.64536453645364,70.10422215472845
12.171217121712175,23.651365136513647,70.07843868586505
12.191219121912198,23.657365736573652,70.05264195478568
12.21122112211222,23.663366336633658,70.02683202764882
12.23122312231223,23.66936693669367,70.00100897047949
12.251225122512253,23.675367536753676,69.97517284916927
12.271227122712276,23.68136813681368,69.94932372947667
12.291229122912299,23.687368736873687,69.9234616770271
12.311231123112321,23.693369336933692,69.8975867573131
12.33123312331233,23.699369936993698,69.87169903569446
12.351235123512353,23.705370537053703,69.84579857739833
12.371237123712376,23.71137113711371,69.81988544751945
12.3912391239124,23.717371737173714,69.79395971102032
12.411241124112422,23.72337233723372,69.76802143273117
12.43124312431243,23.729372937293725,69.74207067735036
12.451245124512454,23.73537353735373,69.71610750944429
12.471247124712477,23.741374137413736,69.69013199344772
12.4912491249125,23.74737473747375,69.66414419366389
12.511251125112523,23.753375337533754,69.63814417426458
12.531253125312531,23.75937593759376,69.61213199929038
12.551255125512554,23.765376537653765,69.58610773265076
12.571257125712577,23.77137713771377,69.56007143812423
12.5912591259126,23.777377737773776,69.53402317935856
12.611261126112623,23.78337833783378,69.50796301987084
12.631263126312632,23.789378937893787,69.48189102304772
12.651265126512655,23.795379537953792,69.45580725214545
12.671267126712678,23.801380138013798,69.42971177029013
12.691269126912701,23.807380738073803,69.40360464047785
12.711271127112724,23.81338133813381,69.3774859255748
12.731273127312733,23.819381938193814,69.35135568831747
12.751275127512756,23.82538253825382,69.32521399131272
12.771277127712779,23.831383138313832,69.29906089703807
12.791279127912802,23.837383738373838,69.27289646784172
12.81128112811281,23.843384338433843,69.24672076594283
12.831283128312833,23.84938493849385,69.22053385343148
12.851285128512856,23.855385538553854,69.19433579226906
12.87128712871288,23.86138613861386,69.16812664428828
12.891289128912902,23.867386738673865,69.14190647119335
12.91129112911291,23.87338733873387,69.11567533456015
12.931293129312934,23.879387938793876,69.08943329583634
12.951295129512957,23.88538853885388,69.0631804163416
12.97129712971298,23.891389138913887,69.0369167572677
12.991299129913003,23.897389738973892,69.01064237967871
13.011301130113011,23.903390339033898,68.98435734451115
13.031303130313034,23.90939093909391,68.95806171257408
13.051305130513057,23.915391539153916,68.93175554454933
13.07130713071308,23.92139213921392,68.90543890099168
13.091309130913103,23.927392739273927,68.8791118423289
13.111311131113112,23.933393339333932,68.85277442886202
13.131313131313135,23.939393939393938,68.8264267207654
13.151315131513158,23.945394539453943,68.80006877808697
13.171317131713181,23.95139513951395,68.77370066074832
13.191319131913204,23.957395739573954,68.74732242854489
13.211321132113213,23.96339633963396,68.72093414114613
13.231323132313236,23.969396939693965,68.69453585809558
13.251325132513259,23.97539753975397,68.66812763881117
13.271327132713282,23.981398139813976,68.64170954258525
13.29132913291329,23.98739873987399,68.61528162858487
13.311331133113313,23.993399339933994,68.5888439558517
13.331333133313336,23.999399939994,68.56239658330254
13.35133513351336,24.005400540054005,68.53593956972915
13.371337133713382,24.01140114011401,68.50947297379864
13.391339133913391,24.017401740174016,68.4829968540535
13.411341134113414,24.02340234023402,68.45651126891173
13.431343134313437,24.029402940294027,68.43001627666715
13.45134513451346,24.035403540354032,68.40351193548942
13.471347134713483,24.041404140414038,68.37699830342427
13.491349134913492,24.047404740474043,68.35047543839364
13.511351135113514,24.05340534053405,68.32394339819581
13.531353135313537,24.059405940594054,68.29740224050556
13.55135513551356,24.06540654065406,68.27085202287442
13.571357135713583,24.071407140714072,68.24429280273073
13.591359135913592,24.077407740774078,68.2177246373798
13.611361136113615,24.083408340834083,68.19114758400413
13.631363136313638,24.08940894089409,68.16456169966351
13.651365136513661,24.095409540954094,68.13796704129524
13.671367136713684,24.1014101410141,68.11136366571426
13.691369136913693,24.107410741074105,68.0847516296133
13.711371137113716,24.11341134113411,68.05813098956298
13.731373137313739,24.119411941194116,68.03150180201213
13.751375137513762,24.12541254125412,68.0048641232878
13.77137713771377,24.131413141314127,67.97821800959552
13.791379137913793,24.137413741374132,67.95156351701935
13.811381138113816,24.143414341434138,67.92490070152215
13.83138313831384,24.14941494149415,67.8982296189457
13.851385138513862,24.155415541554156,67.87155032501083
13.871387138713871,24.16141614161416,67.84486287531765
13.891389138913894,24.167416741674167,67.81816732534556
13.911391139113917,24.173417341734172,67.79146373045364
13.93139313931394,24.179417941794178,67.76475214588064
13.951395139513963,24.185418541854183,67.73803262674517
13.971397139713972,24.19141914191419,67.71130522804593
13.991399139913995,24.197419741974194,67.68457000466172
14.011401140114017,24.2034203420342,67.65782701135181
14.03140314031404,24.209420942094205,67.63107630275594
14.051405140514063,24.21542154215421,67.60431793339451
14.071407140714072,24.221422142214216,67.57755195766885
14.091409140914095,24.22742274227423,67.55077842986117
14.111411141114118,24.233423342334234,67.52399740413492
14.131413141314141,24.23942394239424,67.49720893453487
14.151415141514164,24.245424542454245,67.47041307498728
14.171417141714173,24.25142514251425,67.44360987930006
14.191419141914196,24.257425742574256,67.41679940116289
14.211421142114219,24.26342634263426,67.38998169414748
14.231423142314242,24.269426942694267,67.36315681170764
14.25142514251425,24.275427542754272,67.33632480717951
14.271427142714273,24.281428142814278,67.3094857337816
14.291429142914296,24.287428742874283,67.28263964461513
14.31143114311432,24.29342934293429,67.25578659266405
14.331433143314342,24.299429942994294,67.2289266307953
14.351435143514351,24.3054305430543,67.20205981175889
14.371437143714374,24.311431143114312,67.17518618818804
14.391439143914397,24.317431743174318,67.14830581259949
14.41144114411442,24.323432343234323,67.12141873739354
14.431443144314443,24.32943294329433,67.0945250148542
14.451445144514452,24.335433543354334,67.06762469714948
14.471447144714475,24.34143414341434,67.04071783633135
14.491449144914498,24.347434743474345,67.01380448433609
14.51145114511452,24.35343534353435,66.98688469298438
14.531453145314543,24.359435943594356,66.95995851398143
14.551455145514552,24.36543654365436,66.93302599891724
14.571457145714575,24.371437143714367,66.90608719926657
14.591459145914598,24.377437743774372,66.87914216638931
14.611461146114621,24.383438343834378,66.8521909515306
14.631463146314644,24.38943894389439,66.82523360582087
14.651465146514653,24.395439543954396,66.79827018027612
14.671467146714676,24.4014401440144,66.77130072579803
14.691469146914699,24.407440744074407,66.74432529317417
14.711471147114722,24.413441344134412,66.7173439330781
14.73147314731473,24.419441944194418,66.69035669606959
14.751475147514753,24.425442544254423,66.66336363259471
14.771477147714776,24.43144314431443,66.63636479298609
14.7914791479148,24.437443744374434,66.609360227463
14.811481148114822,24.44344434443444,66.58234998613156
14.831483148314831,24.449444944494445,66.5553341189849
14.851485148514854,24.45544554455445,66.52831267590324
14.871487148714877,24.461446144614456,66.50128570665417
14.8914891489149,24.46744674467447,66.47425326089278
14.911491149114923,24.473447344734474,66.44721538816177
14.931493149314932,24.47944794479448,66.42017213789168
14.951495149514955,24.485448544854485,66.39312355940095
14.971497149714978,24.49144914491449,66.36606970189624
14.991499149915,24.497449744974496,66.33901061447244
15.011501150115024,24.5034503450345,66.31194634611295
15.031503150315032,24.509450945094507,66.28487694568976
15.051505150515055,24.515451545154512,66.2578024619636
15.071507150715078,24.521452145214518,66.23072294358424
15.091509150915101,24.527452745274523,66.20363843909048
15.111511151115124,24.53345334533453,66.17654899691043
15.131513151315133,24.539453945394534,66.14945466536162
15.151515151515156,24.54545454545454,66.12235549265112
15.171517151715179,24.551455145514552,66.09525152687587
15.191519151915202,24.557455745574558,66.06814281602263
15.21152115211521,24.563456345634563,66.0410294079683
15.231523152315233,24.56945694569457,66.01391135047997
15.251525152515256,24.575457545754574,65.9867886912152
15.27152715271528,24.58145814581458,65.95966147772205
15.291529152915302,24.587458745874585,65.93252975743937
15.311531153115311,24.59345934593459,65.90539357769691
15.331533153315334,24.599459945994596,65.87825298571538
15.351535153515357,24.6054605460546,65.8511080286068
15.37153715371538,24.611461146114607,65.82395875337455
15.391539153915403,24.617461746174612,65.79680520691356
15.411541154115412,24.623462346234618,65.76964743601042
15.431543154315435,24.62946294629463,65.74248548734363
15.451545154515458,24.635463546354636,65.71531940748369
15.47154715471548,24.64146414641464,65.6881492428933
15.491549154915504,24.647464746474647,65.66097503992755
15.511551155115512,24.653465346534652,65.63379684483401
15.531553155315535,24.659465946594658,65.60661470375288
15.551555155515558,24.665466546654663,65.57942866271729
15.571557155715581,24.67146714671467,65.55223876765334
15.591559155915604,24.677467746774674,65.52504506438024
15.611561156115613,24.68346834683468,65.49784759861063
15.631563156315636,24.689468946894685,65.47064641595051
15.651565156515659,24.69546954695469,65.44344156189962
15.671567156715682,24.701470147014696,65.41623308185149
15.69156915691569,24.70747074707471,65.38902102109364
15.711571157115714,24.713471347134714,65.36180542480766
15.731573157315736,24.71947194719472,65.33458633806946
15.75157515751576,24.725472547254725,65.30736380584946
15.771577157715782,24.73147314731473,65.28013787301265
15.791579157915791,24.737473747374736,65.25290858431886
15.811581158115814,24.74347434743474,65.22567598442274
15.831583158315837,24.749474947494747,65.19844011787414
15.85158515851586,24.755475547554752,65.17120102911817
15.871587158715883,24.761476147614758,65.14395876249534
15.891589158915892,24.767476747674763,65.11671336224178
15.911591159115915,24.77347734773477,65.08946487248932
15.931593159315938,24.779477947794774,65.06221333726572
15.95159515951596,24.78547854785478,65.03495880049483
15.971597159715984,24.791479147914792,65.00770130599675
15.991599159915992,24.797479747974798,64.98044089748794
16.011601160116015,24.803480348034803,64.95317761858135
16.03160316031604,24.80948094809481,64.9259115127868
16.05160516051606,24.815481548154814,64.89864262351084
16.071607160716084,24.82148214821482,64.87137099405716
16.091609160916093,24.827482748274825,64.84409666762662
16.111611161116116,24.83348334833483,64.81681968731738
16.13161316131614,24.839483948394836,64.7895400961252
16.151615161516162,24.84548454845484,64.76225793694346
16.17161716171617,24.851485148514847,64.73497325256346
16.191619161916194,24.857485748574852,64.70768608567441
16.211621162116217,24.863486348634858,64.68039647886371
16.23162316231624,24.86948694869487,64.65310447461715
16.251625162516262,24.875487548754876,64.62581011531888
16.27162716271627,24.88148814881488,64.59851344325185
16.291629162916294,24.887488748874887,64.57121450059762
16.311631163116317,24.893489348934892,64.54391332943689
16.33163316331634,24.899489948994898,64.51660997174939
16.351635163516363,24.905490549054903,64.48930446941415
16.371637163716372,24.91149114911491,64.4619968642097
16.391639163916395,24.917491749174914,64.43468719781401
16.411641164116418,24.92349234923492,64.40737551180503
16.43164316431644,24.929492949294925,64.38006184766049
16.451645164516464,24.93549354935493,64.35274624675822
16.471647164716472,24.941494149414936,64.32542875037637
16.491649164916495,24.94749474947495,64.29810939969337
16.51165116511652,24.953495349534954,64.2707882357883
16.53165316531654,24.95949594959496,64.24346529964095
16.551655165516564,24.965496549654965,64.21614063213195
16.571657165716573,24.97149714971497,64.18881427404304
16.591659165916596,24.977497749774976,64.16148626605704
16.61166116611662,24.98349834983498,64.13415664875825
16.631663166316642,24.989498949894987,64.10682546263241
16.65166516651665,24.995499549954992,64.079492748067
16.671667166716674,25.001500150014998,64.05215854535123
16.691669166916697,25.007500750075003,64.02482289467642
16.71167116711672,25.01350135013501,63.99748583613595
16.731673167316742,25.019501950195014,63.97014740972558
16.75167516751675,25.02550255025502,63.942807655343486
16.771677167716774,25.031503150315032,63.91546661279048
16.791679167916797,25.037503750375038,63.88812432177018
16.81168116811682,25.043504350435043,63.86078082188912
16.831683168316843,25.04950495049505,63.83343615265695
16.851685168516852,25.055505550555054,63.806090353486624
16.871687168716875,25.06150615061506,63.77874346369441
16.891689168916898,25.067506750675065,63.75139552250022
16.91169116911692,25.07350735073507,63.72404656902769
16.931693169316944,25.079507950795076,63.69669664230436
16.951695169516952,25.08550855085508,63.6693457812618
16.971697169716975,25.091509150915087,63.641994024735766
16.991699169917,25.097509750975092,63.6146414114664
17.01170117011702,25.103510351035098,63.58728798009837
17.031703170317044,25.10951095109511,63.559933769181015
17.051705170517053,25.115511551155116,63.53257881716851
17.071707170717076,25.12151215121512,63.50522316242
17.0917091709171,25.127512751275127,63.477866843199806
17.111711171117122,25.133513351335132,63.45050989767755
17.13171317131713,25.139513951395138,63.42315236392832
17.151715171517154,25.145514551455143,63.39579427993278
17.171717171717177,25.15151515151515,63.368435683577424
17.1917191719172,25.157515751575154,63.34107661265464
17.211721172117223,25.16351635163516,63.313717104862945
17.23172317231723,25.169516951695165,63.28635719780709
17.251725172517254,25.17551755175517,63.25899692899816
17.271727172717277,25.181518151815176,63.231636335853864
17.2917291729173,25.18751875187519,63.204275455698635
17.311731173117323,25.193519351935194,63.17691432576371
17.331733173317332,25.1995199519952,63.14955298318744
17.351735173517355,25.205520552055205,63.12219146501525
17.371737173717378,25.21152115211521,63.09482980819995
17.3917391739174,25.217521752175216,63.06746804960188
17.411741174117424,25.22352235223522,63.04010622598896
17.431743174317432,25.229522952295227,63.01274437403698
17.451745174517455,25.235523552355232,62.98538253032958
17.47174717471748,25.241524152415238,62.958020731358616
17.4917491749175,25.247524752475243,62.93065901352417
17.511751175117524,25.25352535253525,62.90329741313474
17.531753175317533,25.259525952595254,62.875935966407425
17.551755175517556,25.26552655265526,62.84857470946798
17.57175717571758,25.271527152715272,62.82121367835116
17.591759175917602,25.277527752775278,62.793852909000634
17.61176117611761,25.283528352835283,62.76649243726939
17.631763176317634,25.28952895289529,62.73913229891964
17.651765176517657,25.295529552955294,62.71177252962319
17.67176717671768,25.3015301530153,62.684413164961455
17.691769176917703,25.307530753075305,62.65705424042568
17.71177117711771,25.31353135313531,62.62969579141707
17.731773177317734,25.319531953195316,62.60233785324691
17.751775177517757,25.32553255325532,62.57498046113679
17.77177717771778,25.331533153315327,62.54762365021872
17.791779177917803,25.337533753375332,62.52026745553528
17.811781178117812,25.343534353435338,62.49291191203981
17.831783178317835,25.34953495349535,62.46555705459645
17.851785178517858,25.355535553555356,62.43820291798044
17.87178717871788,25.36153615361536,62.41084953687819
17.891789178917904,25.367536753675367,62.38349694588747
17.911791179117913,25.373537353735372,62.35614517951753
17.931793179317935,25.379537953795378,62.32879427218922
17.95179517951796,25.385538553855383,62.30144425823524
17.97179717971798,25.39153915391539,62.27409517190023
17.991799179918004,25.397539753975394,62.24674704734093
18.011801180118013,25.4035403540354,62.219399918626344
18.031803180318036,25.409540954095405,62.19205381973782
18.05180518051806,25.41554155415541,62.16470878456932
18.071807180718082,25.421542154215416,62.13736484692752
18.09180918091809,25.42754275427543,62.11002204053194
18.111811181118114,25.433543354335434,62.082680399015054
18.131813181318137,25.43954395439544,62.05533995592258
18.15181518151816,25.445544554455445,62.02800074471351
18.171817181718183,25.45154515451545,62.0006627987603
18.19181918191819,25.457545754575456,61.97332615134907
18.211821182118214,25.46354635463546,61.94599083567959
18.231823182318237,25.469546954695467,61.91865688486564
18.25182518251826,25.475547554755472,61.89132433193505
18.271827182718283,25.481548154815478,61.86399320982984
18.291829182918292,25.487548754875483,61.83666355140644
18.311831183118315,25.49354935493549,61.80933538943571
18.331833183318338,25.499549954995494,61.78200875660326
18.35183518351836,25.5055505550555,61.754683685509484
18.371837183718384,25.511551155115512,61.72736020866975
18.391839183918393,25.517551755175518,61.70003835851454
18.411841184118416,25.523552355235523,61.67271816738954
18.43184318431844,25.52955295529553,61.64539966755594
18.45184518451846,25.535553555355534,61.61808289119044
18.471847184718484,25.54155415541554,61.59076787038545
18.491849184918493,25.547554755475545,61.56345463714929
18.511851185118516,25.55355535553555,61.5361432234062
18.53185318531854,25.559555955595556,61.508833660996636
18.551855185518562,25.56555655565556,61.48152598167735
18.57185718571857,25.571557155715567,61.454220217121566
18.591859185918594,25.577557755775572,61.42691639891904
18.611861186118617,25.583558355835578,61.399614558576346
18.63186318631864,25.58955895589559,61.37231472751694
18.651865186518663,25.595559555955596,61.3450169370813
18.67186718671867,25.6015601560156,61.31772121852712
18.691869186918694,25.607560756075607,61.2904276030294
18.711871187118717,25.613561356135612,61.26313612168066
18.73187318731874,25.619561956195618,61.23584680549105
18.751875187518763,25.625562556255623,61.208559685388494
18.771877187718772,25.63156315631563,61.18127479221887
18.791879187918795,25.637563756375634,61.15399215674604
18.811881188118818,25.64356435643564,61.12671180965219
18.83188318831884,25.649564956495645,61.099433781537826
18.851885188518864,25.65556555655565,61.07215810292197
18.871887188718873,25.661566156615656,61.044884804242336
18.891889188918896,25.66756675667567,61.01761391585539
18.91189118911892,25.673567356735674,60.990345468036566
18.93189318931894,25.67956795679568,60.96307949098041
18.951895189518964,25.685568556855685,60.935816014800736
18.971897189718973,25.69156915691569,60.9085550695307
18.991899189918996,25.697569756975696,60.881296685123004
19.01190119011902,25.7035703570357,60.85404089145001
19.031903190319042,25.709570957095707,60.82678771830396
19.05190519051905,25.715571557155712,60.79953719539706
19.071907190719074,25.721572157215718,60.77228935236153
19.091909190919097,25.727572757275723,60.745044218749946
19.11191119111912,25.73357335733573,60.71780182403528
19.131913191319143,25.739573957395734,60.690562197611
19.15191519151915,25.74557455745574,60.66332536879134
19.171917191719174,25.751575157515752,60.636091366811286
19.191919191919197,25.757575757575758,60.608860220826834
19.21192119211922,25.763576357635763,60.581631959915114
19.231923192319243,25.76957695769577,60.55440661307454
19.251925192519252,25.775577557755774,60.52718420922492
19.271927192719275,25.78157815781578,60.49996477720755
19.291929192919298,25.787578757875785,60.47274834578553
19.31193119311932,25.79357935793579,60.44553494364373
19.331933193319344,25.799579957995796,60.41832459938902
19.351935193519353,25.8055805580558,60.39111734155041
19.371937193719376,25.811581158115807,60.36391319857912
19.3919391939194,25.817581758175812,60.33671219884884
19.41194119411942,25.823582358235818,60.309514370655805
19.431943194319445,25.82958295829583,60.28231974221892
19.451945194519453,25.835583558355836,60.255128341679935
19.471947194719476,25.84158415841584,60.22794019710355
19.4919491949195,25.847584758475847,60.200755336477634
19.511951195119522,25.853585358535852,60.17357378771329
19.53195319531953,25.859585958595858,60.14639557864505
19.551955195519554,25.865586558655863,60.11922073703091
19.571957195719577,25.87158715871587,60.09204929055262
19.5919591959196,25.877587758775874,60.06488126681575
19.611961196119623,25.88358835883588,60.03771669334982
19.63196319631963,25.889588958895885,60.010555597608494
19.651965196519654,25.89558955895589,59.98339800696957
19.671967196719677,25.901590159015896,59.95624394873536
19.6919691969197,25.90759075907591,59.929093450132655
19.711971197119723,25.913591359135914,59.90194653831287
19.731973197319732,25.91959195919592,59.87480324035232
19.751975197519755,25.925592559255925,59.847663583252164
19.771977197719778,25.93159315931593,59.820527593938706
19.7919791979198,25.937593759375936,59.79339529926349
19.811981198119824,25.94359435943594,59.76626672600336
19.831983198319833,25.949594959495947,59.73914190086074
19.851985198519856,25.955595559555952,59.71202085046361
19.87198719871988,25.961596159615958,59.68490360136579
19.8919891989199,25.967596759675963,59.65779018004703
19.911991199119925,25.97359735973597,59.63068061291309
19.931993199319933,25.979597959795974,59.603574926295984
19.951995199519956,25.98559855985598,59.576473146453964
19.97199719971998,25.991599159915992,59.549375299571864
19.991999199920002,25.997599759975998,59.52228141176106
20.01200120012001,26.003600360036003,59.49519150905971
20.032003200320034,26.00960096009601,59.468105617432784
20.052005200520057,26.015601560156014,59.44102376277239
20.07200720072008,26.02160216021602,59.413945970897714
20.092009200920103,26.027602760276025,59.386872267555255
20.11201120112011,26.03360336033603,59.35980267841898
20.132013201320134,26.039603960396036,59.33273722909034
20.152015201520157,26.04560456045604,59.30567594509857
20.17201720172018,26.051605160516047,59.278618851900745
20.192019201920203,26.057605760576052,59.25156597488187
20.212021202120212,26.063606360636058,59.22451733935514
20.232023202320235,26.06960696069607,59.1974729705619
20.252025202520258,26.075607560756076,59.17043289367193
20.27202720272028,26.08160816081608,59.14339713378357
20.292029202920304,26.087608760876087,59.11636571592376
20.312031203120313,26.093609360936092,59.08933866504832
20.332033203320336,26.099609960996098,59.06231600604184
20.35203520352036,26.105610561056103,59.03529776371811
20.37203720372038,26.11161116111611,59.00828396282008
20.392039203920405,26.117611761176114,58.98127462802001
20.412041204120413,26.12361236123612,58.95426978391968
20.432043204320436,26.129612961296125,58.92726945505038
20.45204520452046,26.13561356135613,58.900273665873215
20.472047204720482,26.141614161416136,58.87328244077912
20.49204920492049,26.14761476147615,58.84629580408908
20.512051205120514,26.153615361536154,58.819313780054124
20.532053205320537,26.15961596159616,58.79233639285563
20.55205520552056,26.165616561656165,58.76536366660537
20.572057205720583,26.17161716171617,58.7383956253456
20.59205920592059,26.177617761776176,58.711432293049356
20.612061206120615,26.18361836183618,58.68447369362033
20.632063206320638,26.189618961896187,58.657519850893244
20.65206520652066,26.195619561956192,58.630570788633854
20.672067206720683,26.201620162016198,58.60362653053915
20.692069206920692,26.207620762076203,58.57668710023745
20.712071207120715,26.21362136213621,58.549752521288454
20.732073207320738,26.219621962196214,58.52282281718354
20.75207520752076,26.22562256225622,58.49589801134581
20.772077207720784,26.231623162316232,58.46897812713021
20.792079207920793,26.237623762376238,58.44206318782366
20.812081208120816,26.243624362436243,58.4151532166452
20.83208320832084,26.24962496249625,58.38824823674615
20.85208520852086,26.255625562556254,58.361348271210204
20.872087208720885,26.26162616261626,58.33445334305355
20.892089208920893,26.267626762676265,58.30756347522508
20.912091209120916,26.27362736273627,58.28067869060636
20.93209320932094,26.279627962796276,58.25379901201194
20.952095209520962,26.28562856285628,58.22692446218938
20.97209720972097,26.291629162916287,58.200055063819455
20.992099209920994,26.297629762976293,58.1731908395161
21.012101210121017,26.303630363036298,58.146331811826826
