Input1,Input2,Input3,Output,normalisedKPI,normalised_threshold
138.5238523852385,60.0,90.81908190819084,-0.10602278918311876,0.9377396927039066,-1.0767049023109352
138.54885488548854,60.0,90.83908390839085,-0.10575226539363501,0.9377615837493162,-1.0767049023109352
138.57385738573856,60.0,90.85908590859086,-0.10548237251683008,0.9377834237406646,-1.0767049023109352
138.5988598859886,60.0,90.8790879087909,-0.10521310924583925,0.9378052127837045,-1.0767049023109352
138.6238623862386,60.0,90.8990899089909,-0.10494447427607234,0.9378269509840049,-1.0767049023109352
138.64886488648864,60.0,90.91909190919094,-0.10467646630521019,0.9378486384469503,-1.0767049023109352
138.67386738673866,60.0,90.93909390939095,-0.10440908403320287,0.9378702752777422,-1.0767049023109352
138.6988698869887,60.0,90.95909590959096,-0.10414232616226551,0.9378918615813987,-1.0767049023109352
138.7238723872387,60.0,90.979097909791,-0.1038761913968763,0.9379133974627543,-1.0767049023109352
138.74887488748874,60.0,90.999099909991,-0.10361067844377372,0.9379348830264613,-1.0767049023109352
138.77387738773876,60.0,91.01910191019104,-0.10334578601195292,0.937956318376989,-1.0767049023109352
138.7988798879888,60.0,91.03910391039105,-0.10308151281266369,0.9379777036186243,-1.0767049023109352
138.82388238823881,60.0,91.05910591059106,-0.10281785755940666,0.9379990388554719,-1.0767049023109352
138.84888488848884,60.0,91.0791079107911,-0.10255481896793148,0.9380203241914545,-1.0767049023109352
138.87388738873886,60.0,91.0991099109911,-0.10229239575623324,0.9380415597303133,-1.0767049023109352
138.8988898889889,60.0,91.11911191119114,-0.10203058664454971,0.9380627455756081,-1.0767049023109352
138.92389238923892,60.0,91.13911391139115,-0.10176939035535885,0.9380838818307167,-1.0767049023109352
138.94889488948894,60.0,91.15911591159116,-0.10150880561337533,0.9381049685988367,-1.0767049023109352
138.97389738973897,60.0,91.1791179117912,-0.10124883114554815,0.9381260059829848,-1.0767049023109352
138.998899889989,60.0,91.1991199119912,-0.10098946568105786,0.9381469940859967,-1.0767049023109352
139.02390239023902,60.0,91.21912191219124,-0.10073070795131304,0.9381679330105281,-1.0767049023109352
139.04890489048904,60.0,91.23912391239125,-0.10047255668994838,0.9381888228590544,-1.0767049023109352
139.07390739073907,60.0,91.25912591259126,-0.10021501063282101,0.9382096637338714,-1.0767049023109352
139.0989098909891,60.0,91.2791279127913,-0.09995806851800779,0.9382304557370951,-1.0767049023109352
139.12391239123912,60.0,91.2991299129913,-0.09970172908580341,0.938251198970662,-1.0767049023109352
139.14891489148914,60.0,91.31913191319134,-0.0994459910787157,0.9382718935363297,-1.0767049023109352
139.17391739173917,60.0,91.33913391339135,-0.0991908532414647,0.9382925395356764,-1.0767049023109352
139.1989198919892,60.0,91.35913591359136,-0.09893631432097867,0.9383131370701022,-1.0767049023109352
139.22392239223922,60.0,91.3791379137914,-0.098682373066391,0.9383336862408284,-1.0767049023109352
139.24892489248924,60.0,91.3991399139914,-0.09842902822903891,0.9383541871488976,-1.0767049023109352
139.27392739273927,60.0,91.41914191419144,-0.09817627856245863,0.9383746398951752,-1.0767049023109352
139.2989298929893,60.0,91.43914391439145,-0.09792412282238398,0.9383950445803484,-1.0767049023109352
139.32393239323932,60.0,91.45914591459146,-0.09767255976674305,0.9384154013049268,-1.0767049023109352
139.34893489348934,60.0,91.4791479147915,-0.09742158815565484,0.9384357101692428,-1.0767049023109352
139.37393739373937,60.0,91.4991499149915,-0.09717120675142775,0.9384559712734515,-1.0767049023109352
139.3989398939894,60.0,91.51915191519151,-0.09692141431855522,0.9384761847175314,-1.0767049023109352
139.42394239423942,60.0,91.53915391539155,-0.09667220962371363,0.938496350601284,-1.0767049023109352
139.44894489448944,60.0,91.55915591559156,-0.09642359143575999,0.9385164690243348,-1.0767049023109352
139.47394739473947,60.0,91.5791579157916,-0.09617555852572768,0.9385365400861331,-1.0767049023109352
139.4989498949895,60.0,91.5991599159916,-0.09592810966682543,0.9385565638859517,-1.0767049023109352
139.52395239523952,60.0,91.61916191619162,-0.09568124363443252,0.9385765405228882,-1.0767049023109352
139.54895489548954,60.0,91.63916391639165,-0.09543495920609749,0.9385964700958647,-1.0767049023109352
139.57395739573957,60.0,91.65916591659166,-0.0951892551615348,0.9386163527036276,-1.0767049023109352
139.5989598959896,60.0,91.6791679167917,-0.09494413028262155,0.9386361884447487,-1.0767049023109352
139.62396239623962,60.0,91.6991699169917,-0.09469958335339564,0.938655977417625,-1.0767049023109352
139.64896489648964,60.0,91.71917191719172,-0.0944556131600517,0.9386757197204785,-1.0767049023109352
139.67396739673967,60.0,91.73917391739175,-0.09421221849093916,0.9386954154513574,-1.0767049023109352
139.6989698969897,60.0,91.75917591759176,-0.09396939813655944,0.9387150647081354,-1.0767049023109352
139.72397239723972,60.0,91.7791779177918,-0.09372715088956246,0.9387346675885124,-1.0767049023109352
